,100_top_x,100_top_y,100_bottom_x,100_bottom_y
341,1539.0,27.744925916472706,1539.0,-9.744925916472706
342,1543.5,27.7830892484611,1543.5,-9.7830892484611
343,1548.0,27.821496758236798,1548.0,-9.821496758236798
344,1552.5,27.860118089246892,1552.5,-9.860118089246892
345,1557.0,27.898832902230016,1557.0,-9.898832902230016
346,1561.5,27.93749137109921,1561.5,-9.93749137109921
347,1566.0,27.97594365266376,1566.0,-9.975943652663759
348,1570.5,28.01403990373299,1570.5,-10.01403990373299
349,1575.0,28.05163028111621,1575.0,-10.05163028111621
350,1579.5,28.088564941622714,1579.5,-10.088564941622714
351,1584.0,28.124694042061822,1584.0,-10.124694042061822
352,1588.5,28.159867739242834,1588.5,-10.159867739242834
353,1593.0,28.193936189975062,1593.0,-10.193936189975062
354,1597.5,28.22677917494964,1597.5,-10.226779174949641
355,1602.0,28.258483069940354,1602.0,-10.258483069940354
356,1606.5,28.289222228367272,1606.5,-10.289222228367272
357,1611.0,28.319171328741124,1611.0,-10.319171328741124
358,1615.5,28.348505049572584,1615.5,-10.348505049572584
359,1620.0,28.37739806937236,1620.0,-10.377398069372362
360,1624.5,28.406025066651175,1624.5,-10.406025066651175
361,1629.0,28.434560719919702,1629.0,-10.434560719919702
362,1633.5,28.46317970768866,1633.5,-10.46317970768866
363,1638.0,28.49205670846874,1638.0,-10.492056708468741
364,1642.5,28.521348090180876,1642.5,-10.521348090180876
365,1647.0,28.551038165575317,1647.0,-10.551038165575317
366,1651.5,28.581016976475293,1651.5,-10.581016976475293
367,1656.0,28.61117359910651,1656.0,-10.611173599106511
368,1660.5,28.6413971096947,1660.5,-10.6413971096947
369,1665.0,28.671576584465562,1665.0,-10.671576584465562
370,1669.5,28.70160109964483,1669.5,-10.70160109964483
371,1674.0,28.731359731458216,1674.0,-10.731359731458216
372,1678.5,28.76074155613143,1678.5,-10.760741556131428
373,1683.0,28.789635649890194,1683.0,-10.789635649890194
374,1687.5,28.81794740746057,1687.5,-10.817947407460569
375,1692.0,28.84579441164885,1692.0,-10.84579441164885
376,1696.5,28.873442634190084,1696.5,-10.873442634190084
377,1701.0,28.90116109167072,1701.0,-10.90116109167072
378,1705.5,28.929218800677166,1705.5,-10.929218800677166
379,1710.0,28.95788477779586,1710.0,-10.957884777795861
380,1714.5,28.98742803961324,1714.5,-10.987428039613238
381,1719.0,29.01811760271572,1719.0,-11.01811760271572
382,1723.5,29.05022248368975,1723.5,-11.050222483689751
383,1728.0,29.084011699121735,1728.0,-11.084011699121735
384,1732.5,29.119709039584237,1732.5,-11.119709039584237
385,1737.0,29.156690517269084,1737.0,-11.156690517269084
386,1741.5,29.19357921498875,1741.5,-11.193579214988748
387,1746.0,29.228972043093965,1746.0,-11.228972043093965
388,1750.5,29.261465911935456,1750.5,-11.261465911935456
389,1755.0,29.289657731863976,1755.0,-11.289657731863976
390,1759.5,29.312144413230236,1759.5,-11.312144413230236
391,1764.0,29.327522866384985,1764.0,-11.327522866384985
392,1768.5,29.334390001678948,1768.5,-11.334390001678948
393,1773.0,29.33134272946286,1773.0,-11.331342729462861
394,1777.5,29.317076702959078,1777.5,-11.317076702959078
395,1782.0,29.293128210320717,1782.0,-11.293128210320717
396,1786.5,29.264232018798445,1786.5,-11.264232018798445
397,1791.0,29.235293523325044,1791.0,-11.235293523325044
398,1795.5,29.211218118833337,1795.5,-11.211218118833337
399,1800.0,29.196911200256125,1800.0,-11.196911200256125
400,1804.5,29.197278162526228,1804.5,-11.197278162526228
401,1809.0,29.21722440057643,1809.0,-11.21722440057643
402,1813.5,29.261655309339563,1813.5,-11.261655309339563
403,1818.0,29.33547628374842,1818.0,-11.33547628374842
404,1822.5,29.443407403353774,1822.5,-11.443407403353774
405,1827.0,29.581137518384953,1827.0,-11.581137518384953
406,1831.5,29.731441313385595,1831.5,-11.731441313385595
407,1836.0,29.876100298273727,1836.0,-11.876100298273727
408,1840.5,29.996895982967406,1840.5,-11.996895982967406
409,1845.0,30.07560987738465,1845.0,-12.07560987738465
410,1849.5,30.094023491443508,1849.5,-12.094023491443508
411,1854.0,30.03391833506202,1854.0,-12.033918335062019
412,1858.5,29.877075918158205,1858.5,-11.877075918158205
413,1863.0,29.605277750650114,1863.0,-11.605277750650114
414,1867.5,29.20046643539855,1867.5,-11.20046643539855
415,1872.0,28.660312019602824,1872.0,-10.660312019602824
416,1876.5,28.01118892630159,1876.5,-10.011188926301589
417,1881.0,27.28252637804084,1881.0,-9.282526378040838
418,1885.5,26.50375359736656,1885.5,-8.503753597366561
419,1890.0,25.704299806824743,1890.0,-7.704299806824743
420,1894.5,24.913594228961365,1894.5,-6.913594228961363
421,1899.0,24.161066086322414,1899.0,-6.161066086322412
422,1903.5,23.476144601453882,1903.5,-5.476144601453882
423,1908.0,22.88825899690176,1908.0,-4.88825899690176
424,1912.5,22.426790065098995,1912.5,-4.426790065098995
425,1917.0,22.10801219914117,1917.0,-4.10801219914117
426,1921.5,21.917422455296453,1921.5,-3.917422455296453
427,1926.0,21.836104695783625,1926.0,-3.8361046957836233
428,1930.5,21.84514278282145,1930.5,-3.8451427828214513
429,1935.0,21.925620578628713,1935.0,-3.9256205786287133
430,1939.5,22.05862194542418,1939.5,-4.0586219454241785
431,1944.0,22.22523074542662,1944.0,-4.225230745426622
432,1948.5,22.406530840854817,1948.5,-4.406530840854817
433,1953.0,22.583606093927536,1953.0,-4.583606093927536
434,1957.5,22.737543370174485,1957.5,-4.737543370174487
435,1962.0,22.85460724315942,1962.0,-4.854607243159419
436,1966.5,22.93686270522059,1966.5,-4.936862705220589
437,1971.0,22.989378059620872,1971.0,-4.989378059620872
438,1975.5,23.017221609623157,1975.5,-5.017221609623155
439,1980.0,23.025461658490308,1980.0,-5.025461658490306
440,1984.5,23.019166509485217,1984.5,-5.019166509485217
441,1989.0,23.00340446587076,1989.0,-5.00340446587076
442,1993.5,22.98324383090982,1993.5,-4.983243830909823
443,1998.0,22.963752907865274,1998.0,-4.963752907865274
444,2002.5,22.950000000000003,2002.5,-4.950000000000001
445,2007.0,22.94598251415469,2007.0,-4.945982514154689
446,2011.5,22.951414271481234,2011.5,-4.9514142714812355
447,2016.0,22.964938196709355,2016.0,-4.964938196709353
448,2020.5,22.985197214568743,2020.5,-4.985197214568744
449,2025.0,23.01083424978912,2025.0,-5.010834249789118
450,2029.5,23.04049222710018,2029.5,-5.040492227100179
451,2034.0,23.072814071231644,2034.0,-5.072814071231644
452,2038.5,23.106442706913207,2038.5,-5.106442706913207
453,2043.0,23.140021058874588,2043.0,-5.140021058874586
454,2047.5,23.172192051845478,2047.5,-5.172192051845478
455,2052.0,23.201813620959882,2052.0,-5.20181362095988
456,2056.5,23.228874871088692,2056.5,-5.22887487108869
457,2061.0,23.25373558503981,2061.0,-5.253735585039809
458,2065.5,23.27675576063152,2065.5,-5.27675576063152
459,2070.0,23.29829539568211,2070.0,-5.298295395682111
460,2074.5,23.31871448800988,2074.5,-5.31871448800988
461,2079.0,23.338373035433115,2079.0,-5.338373035433115
462,2083.5,23.357631035770105,2083.5,-5.357631035770105
463,2088.0,23.37684848683915,2088.0,-5.376848486839151
464,2092.5,23.396385386458533,2092.5,-5.396385386458535
465,2097.0,23.416561301169864,2097.0,-5.416561301169864
466,2101.5,23.437413832342337,2101.5,-5.437413832342338
467,2106.0,23.458860507663367,2106.0,-5.458860507663367
468,2110.5,23.480818411130077,2110.5,-5.480818411130077
469,2115.0,23.503204626739596,2115.0,-5.503204626739594
470,2119.5,23.52593623848904,2119.5,-5.525936238489042
471,2124.0,23.548930330375548,2124.0,-5.5489303303755495
472,2128.5,23.57210398639625,2128.5,-5.5721039863962485
473,2133.0,23.595374290548264,2133.0,-5.595374290548266
474,2137.5,23.618658326828722,2137.5,-5.6186583268287205
475,2142.0,23.641876678619212,2142.0,-5.641876678619214
476,2146.5,23.664982811212862,2146.5,-5.664982811212862
477,2151.0,23.687948206265006,2151.0,-5.687948206265004
478,2155.5,23.71074452996884,2155.5,-5.710744529968839
479,2160.0,23.733343448517573,2160.0,-5.733343448517575
480,2164.5,23.755716628104402,2164.5,-5.755716628104404
481,2169.0,23.777835734922526,2169.0,-5.777835734922528
482,2173.5,23.799672435165157,2173.5,-5.7996724351651565
483,2178.0,23.821198395025476,2178.0,-5.821198395025478
484,2182.5,23.842385280696696,2182.5,-5.842385280696698
485,2187.0,23.863214404335906,2187.0,-5.863214404335908
486,2191.5,23.883792503753153,2191.5,-5.883792503753153
487,2196.0,23.9043140303485,2196.0,-5.9043140303485
488,2200.5,23.92497523535203,2200.5,-5.924975235352029
489,2205.0,23.945972369993804,2205.0,-5.945972369993806
490,2209.5,23.967501685503905,2209.5,-5.967501685503905
491,2214.0,23.989759433112393,2214.0,-5.989759433112393
492,2218.5,24.01294186404935,2218.5,-6.012941864049349
493,2223.0,24.037245229544837,2223.0,-6.037245229544839
494,2227.5,24.062865780828936,2227.5,-6.062865780828934
495,2232.0,24.089985840424298,2232.0,-6.089985840424298
496,2236.5,24.118526632074353,2236.5,-6.118526632074353
497,2241.0,24.148177492338014,2241.0,-6.148177492338014
498,2245.5,24.178619697179624,2245.5,-6.178619697179624
499,2250.0,24.20953452256353,2250.0,-6.20953452256353
500,2254.5,24.24060324445407,2254.5,-6.240603244454071
501,2259.0,24.2715071388156,2259.0,-6.271507138815599
502,2263.5,24.30192748161245,2263.5,-6.301927481612449
503,2268.0,24.331545548808972,2268.0,-6.331545548808972
504,2272.5,24.360042616369505,2272.5,-6.360042616369505
505,2277.0,24.3871081225861,2277.0,-6.387108122586101
506,2281.5,24.412666319594294,2281.5,-6.412666319594294
507,2286.0,24.436905853648692,2286.0,-6.4369058536486925
508,2290.5,24.46002947550619,2290.5,-6.460029475506188
509,2295.0,24.48223993592368,2295.0,-6.482239935923678
510,2299.5,24.50373998565805,2299.5,-6.503739985658051
511,2304.0,24.5247323754662,2304.0,-6.5247323754662006
512,2308.5,24.54541985610501,2308.5,-6.54541985610501
513,2313.0,24.566005178331395,2313.0,-6.566005178331393
514,2317.5,24.586691092902218,2317.5,-6.5866910929022175
515,2322.0,24.60767829030756,2322.0,-6.607678290307561
516,2326.5,24.62906705522094,2326.5,-6.62906705522094
517,2331.0,24.65081409747085,2331.0,-6.650814097470851
518,2335.5,24.6728650851432,2335.5,-6.6728650851432025
519,2340.0,24.695165686323918,2340.0,-6.695165686323918
520,2344.5,24.71766156909891,2344.5,-6.717661569098912
521,2349.0,24.7402984015541,2349.0,-6.740298401554099
522,2353.5,24.7630218517754,2353.5,-6.763021851775399
523,2358.0,24.78577758784873,2358.0,-6.785777587848731
524,2362.5,24.808511277860006,2362.5,-6.808511277860006
525,2367.0,24.831168822870097,2367.0,-6.831168822870097
526,2371.5,24.853718869198133,2371.5,-6.853718869198131
527,2376.0,24.87617157584816,2376.0,-6.87617157584816
528,2380.5,24.898541519719636,2380.5,-6.898541519719634
529,2385.0,24.92084327771198,2385.0,-6.920843277711981
530,2389.5,24.94309142672465,2389.5,-6.943091426724649
531,2394.0,24.96530054365707,2394.0,-6.965300543657069
532,2398.5,24.98748520540869,2398.5,-6.987485205408689
533,2403.0,25.009659988878944,2403.0,-7.009659988878944
534,2407.5,25.03183947096727,2407.5,-7.03183947096727
535,2412.0,25.054038209988008,2412.0,-7.054038209988008
536,2416.5,25.076265734660886,2416.5,-7.076265734660886
537,2421.0,25.09851976287012,2421.0,-7.098519762870119
538,2425.5,25.12079631893202,2425.5,-7.120796318932019
539,2430.0,25.143091427162922,2430.0,-7.143091427162922
540,2434.5,25.165401111879145,2434.5,-7.165401111879145
541,2439.0,25.187721397397024,2439.0,-7.1877213973970235
542,2443.5,25.21004830803288,2443.5,-7.210048308032881
543,2448.0,25.232377868103033,2448.0,-7.232377868103033
544,2452.5,25.254706101923816,2452.5,-7.254706101923816
545,2457.0,25.2770290344754,2457.0,-7.277029034475401
546,2461.5,25.299343835218135,2461.5,-7.299343835218135
547,2466.0,25.321651166135666,2466.0,-7.321651166135666
548,2470.5,25.343952353063273,2470.5,-7.343952353063273
549,2475.0,25.366248721836193,2475.0,-7.366248721836193
550,2479.5,25.3885415982897,2479.5,-7.388541598289699
551,2484.0,25.41083230825904,2484.0,-7.410832308259039
552,2488.5,25.43312217757948,2488.5,-7.433122177579481
553,2493.0,25.455412532086278,2493.0,-7.455412532086278
554,2497.5,25.4777046976147,2497.5,-7.477704697614701
555,2502.0,25.499999999999996,2502.0,-7.4999999999999964
556,2506.5,25.522299322828662,2506.5,-7.522299322828662
557,2511.0,25.544601780692098,2511.0,-7.544601780692098
558,2515.5,25.566906045932953,2515.5,-7.566906045932953
559,2520.0,25.58921079089385,2520.0,-7.589210790893851
560,2524.5,25.61151468791744,2524.5,-7.611514687917438
561,2529.0,25.63381640934635,2529.0,-7.633816409346348
562,2533.5,25.656114627523216,2533.5,-7.656114627523216
563,2538.0,25.678408014790683,2538.0,-7.6784080147906835
564,2542.5,25.70069524349139,2542.5,-7.7006952434913885
565,2547.0,25.722974985967966,2547.0,-7.722974985967966
566,2551.5,25.745246579783636,2551.5,-7.745246579783636
567,2556.0,25.767512862227086,2556.0,-7.767512862227086
568,2560.5,25.78977781742729,2560.5,-7.789777817427289
569,2565.0,25.81204543017843,2565.0,-7.812045430178429
570,2569.5,25.834319685274707,2569.5,-7.834319685274707
571,2574.0,25.85660456751031,2574.0,-7.85660456751031
572,2578.5,25.87890406167943,2578.5,-7.878904061679432
573,2583.0,25.90122215257626,2583.0,-7.90122215257626
574,2587.5,25.923562824994992,2587.5,-7.923562824994992
575,2592.0,25.945930063729815,2592.0,-7.945930063729815
576,2596.5,25.968326156015113,2596.5,-7.968326156015113
577,2601.0,25.990741550410306,2601.0,-7.990741550410306
578,2605.5,26.013161654024906,2605.5,-8.013161654024906
579,2610.0,26.035571855339494,2610.0,-8.035571855339494
580,2614.5,26.05795754283469,2614.5,-8.05795754283469
581,2619.0,26.08030410499107,2619.0,-8.080304104991072
582,2623.5,26.102596930289252,2623.5,-8.102596930289252
583,2628.0,26.124821407209815,2628.0,-8.124821407209815
584,2632.5,26.146962924233367,2632.5,-8.146962924233367
585,2637.0,26.169006869840494,2637.0,-8.169006869840494
586,2641.5,26.190943060920898,2641.5,-8.190943060920898
587,2646.0,26.212802925841157,2646.0,-8.212802925841157
588,2650.5,26.2346406923553,2650.5,-8.234640692355299
589,2655.0,26.256510821746755,2655.0,-8.256510821746755
590,2659.5,26.27846777529894,2659.5,-8.278467775298939
591,2664.0,26.300566014295267,2664.0,-8.300566014295267
592,2668.5,26.32286000001917,2668.5,-8.322860000019169
593,2673.0,26.345404193754064,2673.0,-8.345404193754064
594,2677.5,26.368253056783363,2677.5,-8.368253056783363
595,2682.0,26.39146105039051,2682.0,-8.391461050390511
596,2686.5,26.415071567821094,2686.5,-8.415071567821094
597,2691.0,26.43898408556095,2691.0,-8.43898408556095
598,2695.5,26.462997435169026,2695.5,-8.462997435169026
599,2700.0,26.48690838303105,2700.0,-8.48690838303105
600,2704.5,26.510513695532723,2704.5,-8.510513695532723
601,2709.0,26.533610139059775,2709.0,-8.533610139059775
602,2713.5,26.55599447999793,2713.5,-8.555994479997931
603,2718.0,26.577463484732895,2718.0,-8.577463484732895
604,2722.5,26.5978139196504,2722.5,-8.597813919650399
605,2727.0,26.61684255113616,2727.0,-8.616842551136159
606,2731.5,26.6343603118791,2731.5,-8.6343603118791
607,2736.0,26.65044368716849,2736.0,-8.65044368716849
608,2740.5,26.66540500500807,2740.5,-8.665405005008068
609,2745.0,26.679564791493732,2745.0,-8.679564791493732
610,2749.5,26.693243572721315,2749.5,-8.693243572721315
611,2754.0,26.706761874786718,2754.0,-8.706761874786718
612,2758.5,26.720440223785804,2758.5,-8.720440223785804
613,2763.0,26.734599145814446,2763.0,-8.734599145814446
614,2767.5,26.749559166968513,2767.5,-8.749559166968513
615,2772.0,26.76564081334388,2772.0,-8.765640813343879
616,2776.5,26.78315641696696,2776.5,-8.78315641696696
617,2781.0,26.80218258287406,2781.0,-8.80218258287406
618,2785.5,26.82253049380364,2785.5,-8.82253049380364
619,2790.0,26.843997173142164,2790.0,-8.843997173142164
620,2794.5,26.86637964427608,2794.5,-8.86637964427608
621,2799.0,26.88947493059184,2799.0,-8.889474930591842
622,2803.5,26.913080055475906,2803.5,-8.913080055475906
623,2808.0,26.936992042314714,2808.0,-8.936992042314714
624,2812.5,26.961007914494726,2812.5,-8.961007914494726
625,2817.0,26.984924695402395,2817.0,-8.984924695402395
626,2821.5,27.00854146329936,2821.5,-9.008541463299359
627,2826.0,27.031757439505036,2826.0,-9.031757439505036
628,2830.5,27.05461504445323,2830.5,-9.054615044453229
629,2835.0,27.077167711424423,2835.0,-9.077167711424423
630,2839.5,27.09946887369911,2839.5,-9.09946887369911
631,2844.0,27.121571964557774,2844.0,-9.121571964557774
632,2848.5,27.1435304172809,2848.5,-9.1435304172809
633,2853.0,27.165397665148973,2853.0,-9.165397665148973
634,2857.5,27.187227141442495,2857.5,-9.187227141442495
635,2862.0,27.20907227944194,2862.0,-9.20907227944194
636,2866.5,27.23098629540747,2866.5,-9.230986295407469
637,2871.0,27.2530012179855,2871.0,-9.2530012179855
638,2875.5,27.27511040601596,2875.5,-9.275110406015958
639,2880.0,27.297303102990462,2880.0,-9.297303102990462
640,2884.5,27.319568552400593,2884.5,-9.319568552400593
641,2889.0,27.34189599773796,2889.0,-9.34189599773796
642,2893.5,27.36427468249416,2893.5,-9.364274682494159
643,2898.0,27.38669385016079,2898.0,-9.386693850160789
644,2902.5,27.409142744229452,2902.5,-9.409142744229452
645,2907.0,27.431610608191733,2907.0,-9.431610608191733
646,2911.5,27.454086685889116,2911.5,-9.454086685889116
647,2916.0,27.476560315847664,2916.0,-9.476560315847664
648,2920.5,27.49902105893825,2920.5,-9.49902105893825
649,2925.0,27.521458507913994,2925.0,-9.521458507913994
650,2929.5,27.543862255528015,2929.5,-9.543862255528015
651,2934.0,27.566221894533427,2934.0,-9.566221894533427
652,2938.5,27.588527017683365,2938.5,-9.588527017683365
653,2943.0,27.610767217730935,2943.0,-9.610767217730935
654,2947.5,27.63293208742926,2947.5,-9.63293208742926
655,2952.0,27.655011219531456,2952.0,-9.655011219531456
656,2956.5,27.6769942146535,2956.5,-9.6769942146535
657,2961.0,27.69888422896967,2961.0,-9.698884228969671
658,2965.5,27.72072578512304,2965.5,-9.72072578512304
659,2970.0,27.742571268609534,2970.0,-9.742571268609534
660,2974.5,27.76447306492508,2974.5,-9.764473064925081
661,2979.0,27.78648355956559,2979.0,-9.786483559565589
662,2983.5,27.808655138026992,2983.5,-9.808655138026992
663,2988.0,27.83104018580521,2988.0,-9.831040185805211
664,2992.5,27.853691088396168,2992.5,-9.853691088396168
665,2997.0,27.876660231295794,2997.0,-9.876660231295794
666,3001.5,27.9,3001.5,-9.899999999999999
667,3006.0,27.923720859965922,3006.0,-9.923720859965922
668,3010.5,27.94766559649554,3010.5,-9.94766559649554
669,3015.0,27.97163507485205,3015.0,-9.971635074852049
670,3019.5,27.995430160298632,3019.5,-9.995430160298632
671,3024.0,28.01885171809847,3024.0,-10.018851718098471
